|Nobsts|,|Tc|,|Tp|,|Ns|,|Nkn|,|Acc|,|MaxIt|,|FS_MaxIt|,|LS_MaxIt|,|Deps|,|Seps|,|Drho|,|LS_mdist|,|LS_topt|,|Dopt|,|NSE|,|FIR|,|LAS|,|LMA|,|MAX|,|MIN|,|AVG|,|RMP|,|RMG|,|TOT|
0,1.8240000000000005,4.8000000000000007,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.691280126572,0.308218002319,1.0,0.0338530540466,0.0184061527252,0.0261296033859,0.0185597884028,0.168979167938,7.47220871489
0,2.1120000000000005,4.8000000000000007,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.697520971298,0.339327812195,1.0,0.0344588756561,0.0201199054718,0.027289390564,0.016315755519,0.160666577744,7.47220871489
0,2.4000000000000004,4.8000000000000007,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.674015045166,0.333915948868,1.0,0.0347220897675,0.0347220897675,0.0347220897675,0.0144675374031,0.139131645362,7.60041021893
0,2.6880000000000006,4.8000000000000007,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.697131872177,0.325794935226,1.0,0.0343239307404,0.0343239307404,0.0343239307404,0.0127693194719,0.121203472927,7.60041021893
0,2.9760000000000009,4.8000000000000007,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.691785097122,0.3116979599,1.0,0.0343489646912,0.0343489646912,0.0343489646912,0.0115419908236,0.104737217708,7.60041021893
0,3.2640000000000011,4.8000000000000007,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.699659109116,0.328138828278,1.0,0.0206580162048,0.0206580162048,0.0206580162048,0.00632904908236,0.100532729252,7.42590844545
0,3.5520000000000014,4.8000000000000007,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,2.0,0.717308044434,0.314178943634,1.0,0.314178943634,0.314178943634,0.314178943634,0.0884512791762,0.0884512791762,7.84904916099
0,1.04,5.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,9.0,0.699344873428,0.340663909912,1.0,0.0191290378571,0.0185358524323,0.0187731470381,0.0183933056318,0.327561451839,7.47577705963
0,1.3520000000000001,5.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,5.0,0.693581104279,0.330343008041,1.0,0.0183141231537,0.0180997848511,0.0182366371155,0.0135459490782,0.244336544409,7.41718921068
0,1.6640000000000001,5.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,5.0,0.692093849182,0.317920923233,1.0,0.0211229324341,0.018373966217,0.0202039877574,0.0126940699724,0.191058247135,7.41718921068
0,1.976,5.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.687529087067,0.31996512413,1.0,0.0345621109009,0.0184891223907,0.0265256166458,0.0174909468122,0.161925670106,7.43951269826
0,2.2880000000000003,5.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.788128852844,0.319067955017,1.0,0.0391011238098,0.0204379558563,0.0297695398331,0.0170896520148,0.139452777542,7.43951269826
0,2.6000000000000001,5.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.699563980103,0.318335056305,1.0,0.0340030193329,0.0340030193329,0.0340030193329,0.0130780843588,0.122436560117,7.57830959112
0,2.9119999999999999,5.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.677580118179,0.405064821243,1.0,0.0338640213013,0.0338640213013,0.0338640213013,0.0116291281941,0.139101930372,7.57830959112
0,3.2240000000000002,5.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.769556999207,0.327427864075,1.0,0.0360019207001,0.0360019207001,0.0360019207001,0.0111668488524,0.101559511189,7.57830959112
0,3.536,5.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,2.0,0.7213139534,0.327697038651,1.0,0.327697038651,0.327697038651,0.327697038651,0.0926745018808,0.0926745018808,7.84760339185
0,3.8479999999999999,5.2000000000000002,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,2.0,0.689123868942,0.318841934204,1.0,0.318841934204,0.318841934204,0.318841934204,0.0828591305104,0.0828591305104,7.84760339185
0,1.1199999999999999,5.5999999999999996,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,9.0,0.692968845367,0.312084913254,1.0,0.0262849330902,0.0182518959045,0.0207077094487,0.0234686902591,0.278647243977,7.44567353786
0,1.4254545454545453,5.5999999999999996,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,5.0,0.717694997787,0.333405017853,1.0,0.0219991207123,0.0187950134277,0.020500421524,0.0154330566222,0.233893826301,7.38281246014
0,1.7309090909090907,5.5999999999999996,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,5.0,0.692967891693,0.329044818878,1.0,0.0197839736938,0.018522977829,0.0191529591878,0.0114298167349,0.190099422671,7.38281246014
0,2.0363636363636362,5.5999999999999996,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,4.0,0.710960865021,0.327517986298,1.0,0.0348029136658,0.0187430381775,0.0267729759216,0.0170907165323,0.160834725414,7.40689676267
0,2.3418181818181818,5.5999999999999996,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.678612947464,0.315750837326,1.0,0.0372619628906,0.0372619628906,0.0372619628906,0.0159115524766,0.134831491094,7.69980667495
0,2.647272727272727,5.5999999999999996,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.684757947922,0.345296859741,1.0,0.0341129302979,0.0341129302979,0.0341129302979,0.0128860657032,0.13043494015,7.69980667495
0,2.9527272727272722,5.5999999999999996,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.671833992004,0.296438932419,1.0,0.0336890220642,0.0336890220642,0.0336890220642,0.0114094594429,0.100394958639,7.55600016491
0,3.2581818181818178,5.5999999999999996,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.674781084061,0.322337150574,1.0,0.0351209640503,0.0351209640503,0.0351209640503,0.0107793137431,0.0989316031337,7.55600016491
0,3.5636363636363635,5.5999999999999996,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,3.0,0.727919101715,0.323498010635,1.0,0.0379419326782,0.0379419326782,0.0379419326782,0.0106469709046,0.0907775029843,7.55600016491
0,3.8690909090909091,5.5999999999999996,8,4,0.001,15,40,20,5.0,0.1,3.0,0.5,1.0,10.0,2.0,0.703373908997,0.338892936707,1.0,0.338892936707,0.338892936707,0.338892936707,0.0875898097691,0.0875898097691,7.84616751737
