|Nobsts|,|Tc|,|Tp|,|Ns|,|Nssol|,|Nkn|,|Acc|,|MaxIt|,|FS_MaxIt|,|LS_MaxIt|,|Deps|,|Seps|,|Drho|,|LS_mdist|,|LS_topt|,|Dopt|,|MOB|,|PEN|,|NSE|,|FIR|,|LAS|,|LMA|,|MAX|,|MIN|,|AVG|,|RMP|,|RMG|,|TOT|
7,0.6,2.4,20,300,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000624469127118,25.0,6.35199999809,2.2460000515,1.0,2.04100012779,0.225000143051,0.676565222118,3.23158353567,3.55616674821,16.2583252444
7,0.6,2.4,21,315,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000372828403812,27.0,6.23300004005,2.10100007057,1.0,0.969999790192,0.138999938965,0.622679986954,1.61666631699,3.50166678429,16.2201234669
7,0.6,2.4,22,330,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000191990263112,28.0,6.74699997902,1.96200013161,1.0,1.6970000267,0.248000144958,0.677730771211,2.96975004673,3.43350023031,16.2243838029
7,0.6,2.4,23,345,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000431980402074,24.0,7.07400012016,2.65899991989,1.0,1.46000003815,0.256999969482,0.727545456453,2.23055561384,4.06236098872,16.2864657082
7,0.6,2.4,24,360,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000258318754299,26.0,7.31500005722,2.06500005722,1.0,1.3869998455,0.15499997139,0.723624994357,2.21534697546,3.29826398028,16.2066141099
7,0.6,2.4,25,375,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000179682612585,27.0,7.57299995422,2.36099982262,0.0,2.875,0.297000169754,0.831119995117,4.79166666667,4.79166666667,16.5094941333
7,0.6,2.4,26,390,4,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000244822236229,28.0,7.76699995995,1.98399996758,0.0,3.03999996185,0.294000148773,0.8450000011,5.27777771155,5.27777771155,16.1964318343
7,0.6,2.4,10,150,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00354970594215,29.0,3.72099995613,1.97800016403,1.0,1.507999897,0.133999824524,0.493666666525,2.82749980688,3.70875030756,16.1008951738
7,0.6,2.4,11,165,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00640250793733,22.0,4.117000103,2.07700014114,1.0,0.772000074387,0.085000038147,0.525899994373,1.07222232554,2.88472241826,16.1581452834
7,0.6,2.4,12,180,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00300417059398,24.0,4.4430000782,1.98500013351,0.0,2.13199996948,0.0869998931885,0.569999998266,3.2572221756,3.2572221756,16.1959812365
7,0.6,2.4,13,195,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00115655516524,26.0,4.68800020218,1.89700007439,0.0,2.11100006104,0.166000127792,0.616916656494,3.51833343506,3.51833343506,16.2243818546
7,0.6,2.4,14,210,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000990814832469,29.0,5.01399993896,2.06900000572,0.0,2.84899997711,0.180999994278,0.677592595418,5.14402773645,5.14402773645,16.1902161389
7,0.6,2.4,15,225,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000321476939833,23.0,5.3029999733,2.04500007629,1.0,1.05400013924,0.193000078201,0.622571434293,1.53708353639,2.98229177793,16.1945855181
7,0.6,2.4,16,240,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.0010315593976,25.0,5.77900004387,2.09800004959,1.0,1.96099996567,0.224999904633,0.787695646286,3.06406244636,3.27812507749,16.1480824805
7,0.6,2.4,17,255,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.00155828657075,26.0,6.02099990845,2.16299986839,1.0,1.02999997139,0.215000152588,0.704208344221,1.71666661898,3.60499978065,16.1992716103
7,0.6,2.4,18,270,5,0.001,50,50,50,5.0,0.1,15.0,0.5,1.0,10.0,7.0,0.000650701220448,28.0,6.09599995613,1.91100001335,1.0,1.21499991417,0.12299990654,0.695961539562,2.15156234801,3.38406252364,16.17347634
