Tc,Tp,Ns,Nkn,Acc,MaxIt,NSE,FIR,LAS,MAX,MIN,AVG,TOT
2.6428571428571432,5.2857142857142856,20,6,0.0001,50,4.0,3.65603685379,4.955037117,1.2109348774,0.652396917343,0.931665897369,11.8445963548
2.869387755102041,5.2857142857142856,20,6,0.0001,50,4.0,3.67353701591,4.99232196808,1.21898603439,0.658565998077,0.938776016235,12.524167202
3.0959183673469388,5.2857142857142856,20,6,0.0001,50,4.0,3.69737505913,4.39520001411,1.03039288521,0.667692899704,0.849042892456,12.3274815229
3.3224489795918366,5.2857142857142856,20,6,0.0001,50,3.0,3.7076690197,5.06788682938,0.843892097473,0.843892097473,0.843892097473,12.0534732151
3.5489795918367353,5.2857142857142856,20,6,0.0001,50,3.0,3.6136238575,4.94720506668,0.924644947052,0.924644947052,0.924644947052,11.9802403836
3.7755102040816331,5.2857142857142856,20,6,0.0001,50,3.0,3.67448210716,5.01079297066,1.03221297264,1.03221297264,1.03221297264,11.7808180857
4.0020408163265309,5.2857142857142856,20,6,0.0001,50,3.0,3.71063709259,5.04742908478,0.947204828262,0.947204828262,0.947204828262,12.233862167
4.2285714285714286,5.2857142857142856,20,6,0.0001,50,3.0,3.64359021187,4.96476793289,0.835813045502,0.835813045502,0.835813045502,12.1049590958
1.1285714285714286,5.6428571428571432,20,6,0.0001,50,8.0,3.65335702896,4.94075512886,1.0299179554,0.564544916153,0.765618125598,13.2287921639
1.370408163265306,5.6428571428571432,20,6,0.0001,50,6.0,3.60553812981,4.93945407867,0.923679828644,0.462431907654,0.78490793705,12.5287221517
1.6122448979591837,5.6428571428571432,20,6,0.0001,50,6.0,3.74893403053,5.21647000313,0.977062940598,0.484022855759,0.775026500225,13.7377429687
1.8540816326530611,5.6428571428571432,20,6,0.0001,50,5.0,3.63178682327,4.97379183769,1.11953020096,0.735973119736,0.957118113836,13.2047688092
2.0959183673469388,5.6428571428571432,20,6,0.0001,50,5.0,3.68728899956,5.03164696693,0.931521892548,0.693214178085,0.790773391724,12.730787625
2.3377551020408163,5.6428571428571432,20,6,0.0001,50,4.0,3.67944407463,4.29499101639,1.23369908333,0.65380692482,0.943753004074,12.3012589791
2.5795918367346937,5.6428571428571432,20,6,0.0001,50,4.0,3.66546988487,5.02215385437,0.938864946365,0.472656011581,0.705760478973,12.0828543764
2.8214285714285712,5.6428571428571432,20,6,0.0001,50,4.0,3.74235081673,5.10993003845,0.766881942749,0.763676166534,0.765279054642,11.8730082279
3.0632653061224486,5.6428571428571432,20,6,0.0001,50,4.0,3.66632890701,4.98049783707,0.756976127625,0.750831127167,0.753903627396,12.5985141729
3.3051020408163265,5.6428571428571432,20,6,0.0001,50,3.0,3.69704389572,5.03025102615,0.937087059021,0.937087059021,0.937087059021,12.23044883
3.546938775510204,5.6428571428571432,20,6,0.0001,50,3.0,3.69473099709,5.03340196609,0.854915142059,0.854915142059,0.854915142059,12.0895932293
3.7887755102040814,5.6428571428571432,20,6,0.0001,50,3.0,3.64715600014,4.96807718277,0.74191403389,0.74191403389,0.74191403389,11.9447884365
4.0306122448979593,5.6428571428571432,20,6,0.0001,50,3.0,3.62543392181,4.94076299667,0.738169908524,0.738169908524,0.738169908524,11.7986187705
4.2724489795918359,5.6428571428571432,20,6,0.0001,50,3.0,3.71042394638,5.05127596855,0.751285076141,0.751285076141,0.751285076141,12.2822788343
4.5142857142857142,5.6428571428571432,20,6,0.0001,50,3.0,3.62766098976,4.29638886452,0.734709024429,0.734709024429,0.734709024429,12.1435984529
1.2,6.0,20,6,0.0001,50,7.0,3.67136383057,4.96736383438,1.43676495552,0.658792972565,0.880860376358,13.1474593052
1.4571428571428571,6.0,20,6,0.0001,50,6.0,3.65174293518,5.01186919212,1.02575087547,0.658182859421,0.773298203945,12.609080696
1.7142857142857142,6.0,20,6,0.0001,50,6.0,3.68436217308,4.94108605385,1.02406215668,0.654294013977,0.772441267967,13.8947760702
1.9714285714285713,6.0,20,6,0.0001,50,5.0,3.66948795319,4.99230885506,0.956642866135,0.653512001038,0.84769598643,13.3393256012
2.2285714285714286,6.0,20,6,0.0001,50,4.0,3.79963588715,4.98794698715,0.92853307724,0.748476982117,0.838505029678,12.5845717921
2.4857142857142858,6.0,20,6,0.0001,50,4.0,3.71424293518,5.06743001938,0.86823797226,0.47612786293,0.672182917595,12.3541839336
2.7428571428571429,6.0,20,6,0.0001,50,4.0,3.66500592232,5.00077009201,0.749274015427,0.74747300148,0.748373508453,12.1259804839
3.0,6.0,20,6,0.0001,50,3.0,3.65104198456,4.9824719429,0.941671848297,0.941671848297,0.941671848297,11.9127745007
3.2571428571428571,6.0,20,6,0.0001,50,3.0,3.67829394341,5.00817203522,0.951007127762,0.951007127762,0.951007127762,12.4270253764
3.5142857142857142,6.0,20,6,0.0001,50,3.0,3.69165897369,5.04571485519,0.936200857162,0.936200857162,0.936200857162,12.2783892112
3.7714285714285714,6.0,20,6,0.0001,50,3.0,3.59167003632,4.91219902039,0.732159137726,0.732159137726,0.732159137726,12.1329042736
4.0285714285714285,6.0,20,6,0.0001,50,3.0,3.61614894867,4.94739794731,0.736570835114,0.736570835114,0.736570835114,11.980646076
4.2857142857142856,6.0,20,6,0.0001,50,3.0,3.65873003006,4.96959018707,0.739928007126,0.739928007126,0.739928007126,11.8246531753
4.5428571428571427,6.0,20,6,0.0001,50,3.0,3.57310318947,4.90130805969,0.731074094772,0.731074094772,0.731074094772,12.3389178424
4.7999999999999998,6.0,20,6,0.0001,50,3.0,3.67226409912,3.75237607956,0.659972906113,0.659972906113,0.659972906113,12.1928347316
